commonID,lat,long,samplingProgram,secchiDepth,maxDepth,yearSample,DOC,TDP,scaled_yearSample,scaled_secchi,scaled_maxDepth
Press_1,49.79986,-91.50461,BsM,1.7,22,2014,11.199,13.1,13.9328125,-1.852297247,-7.558489583
Red_1,51.06421,-93.95704,BsM,2.2,42,2015,9.599,19.1,14.9328125,-1.352297247,12.44151042
Savant_1,50.4823,-90.42741,BsM,4.2,53,2014,7.799,5.9,13.9328125,0.647702753,23.44151042
Selwyn_1,49.45958,-90.89168,BsM,1.3,9.8,2014,9.199,11.199,13.9328125,-2.252297247,-19.75848958
Seseganaga_1,50.06571,-90.35308,BsM,2.3,42.3,2014,8.3,5.9,13.9328125,-1.252297247,12.74151042
Shabu_1,51.31424,-92.93967,BsM,1.9,13.2,2014,9.9,10,13.9328125,-1.652297247,-16.35848958
Silver_2,50.41174,-90.35324,BsM,2.3,10,2015,11.8,8.199,14.9328125,-1.252297247,-19.55848958
Singapore_1,50.16413,-91.26503,BsM,1.4,18.8,2014,13.9,14.199,13.9328125,-2.152297247,-10.75848958
Smye_1,50.3698,-90.34435,BsM,1.5,21.1,2014,14.5,10,13.9328125,-2.052297247,-8.458489583
Sowden_1,49.54735,-91.20672,BsM,1.6,18.3,2014,11.9,13.199,13.9328125,-1.952297247,-11.25848958
Stanzhikimi_1,50.24067,-91.3921,BsM,1.9,18,2017,14.1,18.1,16.9328125,-1.652297247,-11.55848958
Sup_1,50.30519,-93.55796,BsM,2.4,19.2,2014,9.199,18.199,13.9328125,-1.152297247,-10.35848958
Thaddeus_1,50.17463,-92.89251,BsM,3.4,16.2,2014,6.9,11.699,13.9328125,-0.152297247,-13.35848958
Tide_1,50.33775,-93.98355,BsM,1.1,30.5,2014,12.5,23.3,13.9328125,-2.452297247,0.941510417
Trout_2,51.19868,-93.30949,BsM,5,47.3,2014,4.599,5.599,13.9328125,1.447702753,17.74151042
Uchi_1,51.05258,-92.58668,BsM,1.8,26.2,2014,13.4,12,13.9328125,-1.752297247,-3.358489583
Upper Slate_1,50.99063,-92.52834,BsM,1,4,2017,14.8,13.5,16.9328125,-2.552297247,-25.55848958
Victoria_2,49.62381,-91.54686,BsM,4.1,28.1,2014,5.599,9.099,13.9328125,0.547702753,-1.458489583
Victoria_2,49.62381,-91.54686,BsM,2.8,28.1,2015,6.299,9.4,14.9328125,-0.752297247,-1.458489583
Wabaskang_1,50.38864,-93.22539,BsM,2.7,28.7,2014,8.4,18,13.9328125,-0.852297247,-0.858489583
Wavell_1,51.5779,-92.69876,BsM,1.2,23,2015,13.4,12.8,14.9328125,-2.352297247,-6.558489583
Wawang_1,49.42645,-90.55214,BsM,3.3,26.5,2015,3.399,9.5,14.9328125,-0.252297247,-3.058489583
Whitemud_1,50.8448,-92.73259,BsM,1.1,15.6,2015,16,16.5,14.9328125,-2.452297247,-13.95848958
Whiterock_1,49.86702,-91.24927,BsM,2.7,9,2017,7.099,11.8,16.9328125,-0.852297247,-20.55848958
Abbess_1,48.67977,-91.68384,BsM,2.8,37.2,2015,8.199,8.099,14.9328125,-0.752297247,7.641510417
Agnes_1,48.22804,-91.35112,BsM,5,79.3,2017,4.299,3.5,16.9328125,1.447702753,49.74151042
Andy_1,49.62961,-94.08984,BsM,3.3,14.6,2016,9,9.9,15.9328125,-0.252297247,-14.95848958
Atikwa_1,49.49768,-93.53348,BsM,2.6,59.5,2016,7.5,7.9,15.9328125,-0.952297247,29.94151042
Augite_1,49.8623,-93.71668,BsM,2.8,26,2016,7.5,6.8,15.9328125,-0.752297247,-3.558489583
Bad Vermilion_1,48.72571,-92.68243,BsM,2.8,49.4,2016,5.799,9.4,15.9328125,-0.752297247,19.84151042
Beaverhouse_1,48.54596,-92.10223,BsM,4.2,64.7,2017,5.5,5.099,16.9328125,0.647702753,35.14151042
Beaverhouse_1,48.54596,-92.10223,BsM,4.3,64.7,2016,5.599,4.3,15.9328125,0.747702753,35.14151042
Berry_1,49.47183,-93.96128,BsM,1.9,31,2017,4.9,8.699,16.9328125,-1.652297247,1.441510417
Berry_1,49.47183,-93.96128,BsM,2.5,31,2016,5.2,6.4,15.9328125,-1.052297247,1.441510417
Blueberry_1,50.15109,-94.74174,BsM,1.3,4.9,2017,11.4,23.3,16.9328125,-2.252297247,-24.65848958
Bluffpoint_1,49.1767,-93.37447,BsM,3.7,38.1,2016,7.2,6.5,15.9328125,0.147702753,8.541510417
Butler_1,49.67307,-92.6663,BsM,1.6,14,2017,8.9,14.6,16.9328125,-1.952297247,-15.55848958
Butler_1,49.67307,-92.6663,BsM,2.2,14,2016,10.699,10.899,15.9328125,-1.352297247,-15.55848958
Captain Tom_1,48.47819,-92.31846,BsM,1.5,21.4,2015,13.9,21.699,14.9328125,-2.052297247,-8.158489583
Caviar_1,49.37469,-93.77506,BsM,3,39.6,2016,6.2,10.199,15.9328125,-0.552297247,10.04151042
Clearwater West_1,49.00747,-91.98602,BsM,8.2,73.2,2015,2.5,4.299,14.9328125,4.647702753,43.64151042
Cobble_1,49.89458,-93.61903,BsM,1.8,32,2017,6.599,12.8,16.9328125,-1.752297247,2.441510417
Crook_1,49.05957,-92.13549,BsM,4.1,24,2015,3.899,5.599,14.9328125,0.547702753,-5.558489583
Crooked Pine_1,48.7846,-91.09824,BsM,3,16.2,2017,7.2,10.1,16.9328125,-0.552297247,-13.35848958
Cross_2,49.96489,-94.23609,BsM,2.9,26.2,2015,6.9,6.7,14.9328125,-0.652297247,-3.358489583
Crowrock_1,48.97243,-91.79738,BsM,2.6,50.3,2015,6.4,5.099,14.9328125,-0.952297247,20.74151042
Crystal_2,48.7076,-91.27802,BsM,5.8,47,2015,2.799,5.5,14.9328125,2.247702753,17.44151042
Cygnet_1,49.99142,-94.88562,BsM,2.3,11,2015,9.199,26,14.9328125,-1.252297247,-18.55848958
Daniels_1,49.92424,-93.85166,BsM,6.8,78.6,2015,3.5,3.899,14.9328125,3.247702753,49.04151042
Dinorwic_1,49.62051,-92.56305,BsM,0.9,10,2017,9.5,19.6,16.9328125,-2.652297247,-19.55848958
Dinorwic_1,49.62051,-92.56305,BsM,1,10,2016,10.199,11.6,15.9328125,-2.552297247,-19.55848958
Dogpaw_1,49.36962,-93.90523,BsM,2.7,24.4,2016,6.7,7.699,15.9328125,-0.852297247,-5.158489583
Dryberry_1,49.54722,-93.85008,BsM,4.2,105.5,2016,3.799,5.099,15.9328125,0.647702753,75.94151042
Edward_1,49.9464,-93.55602,BsM,3.2,7.9,2015,7.799,14.5,14.9328125,-0.352297247,-21.65848958
Eltrut_1,49.00154,-92.41658,BsM,1,12.2,2017,8.3,11.9,16.9328125,-2.552297247,-17.35848958
Eltrut_1,49.00154,-92.41658,BsM,1.2,12.2,2016,7.2,8.9,15.9328125,-2.352297247,-17.35848958
Eva_1,48.71744,-91.15971,BsM,6.1,54.9,2015,4.099,4.5,14.9328125,2.547702753,25.34151042
Factor_1,48.70208,-92.0698,BsM,5.2,49.4,2015,4.299,5,14.9328125,1.647702753,19.84151042
Godson_1,49.60903,-92.76425,BsM,1.8,6.1,2015,11.4,18.3,14.9328125,-1.752297247,-23.45848958
Gordon_1,49.89387,-93.70945,BsM,8,91,2017,2.1,3.299,16.9328125,4.447702753,61.44151042
Grey Trout_1,49.0294,-92.07951,BsM,4.1,48.8,2015,3.299,11.3,14.9328125,0.547702753,19.24151042
Gullwing_1,49.91183,-92.60645,BsM,2.7,27.5,2015,9.699,24.6,14.9328125,-0.852297247,-2.058489583
Heron_1,48.93116,-92.67054,BsM,1.5,23,2017,8.699,12.5,16.9328125,-2.052297247,-6.558489583
Horseshoe_1,49.34622,-91.84931,BsM,0.8,19.9,2017,10.4,9.8,16.9328125,-2.752297247,-9.658489583
Horseshoe_1,49.34622,-91.84931,BsM,2.5,19.9,2016,10.3,6.9,15.9328125,-1.052297247,-9.658489583
Kaiashkons_1,49.05496,-93.39573,BsM,4.5,58,2016,4.2,5.4,15.9328125,0.947702753,28.44151042
Kakagi_1,49.24073,-93.83253,BsM,5.3,58,2016,4.299,5.599,15.9328125,1.747702753,28.44151042
Kay_1,49.23546,-91.47242,BsM,1.9,29.9,2017,7.599,5.599,16.9328125,-1.652297247,0.341510417
Lawrence_1,49.27504,-93.36566,BsM,2.6,76.2,2016,7.9,6,15.9328125,-0.952297247,46.64151042
Lilac_1,48.29901,-92.37509,BsM,2.1,23,2017,6.299,11,16.9328125,-1.452297247,-6.558489583
Little Turtle_1,48.78047,-92.68563,BsM,1.2,9.2,2016,7.9,12.4,15.9328125,-2.352297247,-20.35848958
Long_1,49.44607,-92.32731,BsM,5,32.9,2015,4,7.799,14.9328125,1.447702753,3.341510417
Loonhaunt_1,49.002,-93.50355,BsM,3.4,47.3,2015,5.799,8.599,14.9328125,-0.152297247,17.74151042
Louisa_1,48.1557,-91.32066,BsM,8,76.3,2017,3.6,6,16.9328125,4.447702753,46.74151042
Louisa_1,48.1557,-91.32066,BsM,6.5,76.3,2016,4.2,4.3,15.9328125,2.947702753,46.74151042
Lower Manitou_1,49.27811,-92.94807,BsM,5,81,2015,5.799,6.2,14.9328125,1.447702753,51.44151042
Lower Stewart_1,49.80052,-93.75978,BsM,2,29,2017,8.699,6.9,16.9328125,-1.552297247,-0.558489583
Lowry_1,48.94751,-92.77819,BsM,1.5,8,2017,11,24.1,16.9328125,-2.052297247,-21.55848958
Manion_1,48.90942,-92.31834,BsM,1.5,12,2017,7,10.5,16.9328125,-2.052297247,-17.55848958
Manion_1,48.90942,-92.31834,BsM,2.1,12,2016,7.2,7.5,15.9328125,-1.452297247,-17.55848958
Marmion_1,48.89674,-91.51896,BsM,4,24.4,2015,5,7.5,14.9328125,0.447702753,-5.158489583
McAree_1,48.28734,-91.92461,BsM,2,37.2,2017,10.1,14.9,16.9328125,-1.552297247,7.641510417
McAree_1,48.28734,-91.92461,BsM,2.1,37.2,2016,11.9,13,15.9328125,-1.452297247,7.641510417
McCaulay_1,48.70827,-91.97711,BsM,3.8,50,2017,6.799,8.099,16.9328125,0.247702753,20.44151042
McCaulay_1,48.70827,-91.97711,BsM,2.5,50,2016,7.4,4.9,15.9328125,-1.052297247,20.44151042
Mercutio_1,48.80983,-91.09871,BsM,1.8,15.3,2017,9.5,14.699,16.9328125,-1.752297247,-14.25848958
Mercutio_1,48.80983,-91.09871,BsM,1.8,15.3,2016,11,14.8,15.9328125,-1.752297247,-14.25848958
Nora_1,49.19934,-91.85993,BsM,5.1,55.2,2017,3.5,6.9,16.9328125,1.547702753,25.64151042
Nora_1,49.19934,-91.85993,BsM,5.5,55.2,2016,4.099,6.299,15.9328125,1.947702753,25.64151042
Off_1,48.90206,-93.83011,BsM,2.3,12.2,2016,15.9,13.199,15.9328125,-1.252297247,-17.35848958
Old Man_1,50.03672,-94.22218,BsM,1.6,23,2017,6.4,9.3,16.9328125,-1.952297247,-6.558489583
Otukamamoan_1,48.96084,-92.89431,BsM,2.8,53.7,2016,8.099,9.3,15.9328125,-0.752297247,24.14151042
Perch_1,48.74848,-91.83244,BsM,1.7,24.7,2015,10.9,12.699,14.9328125,-1.852297247,-4.858489583
Pickerel_2,48.63384,-91.37177,BsM,5.4,74.7,2015,6.4,4.299,14.9328125,1.847702753,45.14151042
Populus_1,49.50585,-93.59764,BsM,2.7,39,2015,8.8,8,14.9328125,-0.852297247,9.441510417
Priam_1,49.34673,-93.35655,BsM,2.1,25,2017,9.4,9.699,16.9328125,-1.452297247,-4.558489583
Priam_1,49.34673,-93.35655,BsM,2.1,25,2016,9.4,9.3,15.9328125,-1.452297247,-4.558489583
Rowan_1,49.31937,-93.55764,BsM,2.3,39.7,2016,7.4,8.8,15.9328125,-1.252297247,10.14151042
Rugby_1,49.95675,-92.95825,BsM,1,7.6,2017,10.199,19.699,16.9328125,-2.552297247,-21.95848958
Rugby_1,49.95675,-92.95825,BsM,1.5,7.6,2016,12.1,20,15.9328125,-2.052297247,-21.95848958
Rutter_1,49.07359,-92.20036,BsM,3.6,20,2015,5.2,6.799,14.9328125,0.047702753,-9.558489583
Sandbeach_1,48.95915,-92.20128,BsM,2,54.9,2017,7.5,10.6,16.9328125,-1.552297247,25.34151042
Sandbeach_1,48.95915,-92.20128,BsM,2.3,54.9,2016,7.5,4.099,15.9328125,-1.252297247,25.34151042
Sandford_1,49.10844,-91.68457,BsM,11,114.7,2017,1.3,4.799,16.9328125,7.447702753,85.14151042
Sandford_1,49.10844,-91.68457,BsM,10,114.7,2016,2.2,2.799,15.9328125,6.447702753,85.14151042
Scattergood_1,49.29686,-92.71694,BsM,2.5,40,2015,9.3,7,14.9328125,-1.052297247,10.44151042
Schistose_1,49.15469,-93.60163,BsM,3.1,53,2016,7.299,5.699,15.9328125,-0.452297247,23.44151042
Scotch_1,49.15786,-91.17121,BsM,3.9,27.8,2015,7.2,6.7,14.9328125,0.347702753,-1.758489583
Secret_1,49.07877,-92.14008,BsM,5.2,29,2015,3.1,6.9,14.9328125,1.647702753,-0.558489583
Shrub_1,49.97099,-93.89782,BsM,3.5,26,2015,5.799,6.799,14.9328125,-0.052297247,-3.558489583
Silver_3,49.87618,-94.17702,BsM,5,91.5,2017,3.2,4.5,16.9328125,1.447702753,61.94151042
Silver_3,49.87618,-94.17702,BsM,3.5,91.5,2016,3.7,3.1,15.9328125,-0.052297247,61.94151042
South Wapageisi_1,49.26695,-92.38208,BsM,2,19,2017,6.799,6.9,16.9328125,-1.552297247,-10.55848958
Tadpole_1,49.47038,-93.29066,BsM,3.1,36,2017,6.299,6,16.9328125,-0.452297247,6.441510417
Tadpole_1,49.47038,-93.29066,BsM,2.4,36,2016,6.599,5.9,15.9328125,-1.152297247,6.441510417
This Man_1,48.16447,-91.2036,BsM,3.8,39.3,2017,5.5,9.199,16.9328125,0.247702753,9.741510417
This Man_1,48.16447,-91.2036,BsM,2.5,39.3,2016,6.799,6.8,15.9328125,-1.052297247,9.741510417
Thunder_1,49.77882,-92.66332,BsM,3.1,23.5,2017,6.4,12.1,16.9328125,-0.452297247,-6.058489583
Thunder_1,49.77882,-92.66332,BsM,3.5,23.5,2016,7.799,9.899,15.9328125,-0.052297247,-6.058489583
Trap_1,49.66182,-92.78292,BsM,2.5,13.2,2017,8.9,13.199,16.9328125,-1.052297247,-16.35848958
Trap_1,49.66182,-92.78292,BsM,2.4,13.2,2016,11.4,12.8,15.9328125,-1.152297247,-16.35848958
Turtle_2,48.95315,-91.94003,BsM,4.3,18.3,2015,5.099,4.5,14.9328125,0.747702753,-11.25848958
Upper Manitou_1,49.40161,-92.77724,BsM,6,56,2015,4.799,6.5,14.9328125,2.447702753,26.44151042
Vista_1,49.06245,-93.08016,BsM,4,68.9,2015,6.2,6.599,14.9328125,0.447702753,39.34151042
Wabigoon_2,49.73222,-92.72928,BsM,0.8,15,2017,7.799,37.7,16.9328125,-2.752297247,-14.55848958
Wabigoon_2,49.73222,-92.72928,BsM,1,15,2016,9.4,20.399,15.9328125,-2.552297247,-14.55848958
Wapageisi_1,49.32443,-92.35219,BsM,2.6,46,2017,5.5,6.9,16.9328125,-0.952297247,16.44151042
Wapageisi_1,49.32443,-92.35219,BsM,3,46,2016,5.299,8.099,15.9328125,-0.552297247,16.44151042
White Otter_2,49.09057,-91.86311,BsM,6.5,56.4,2015,2.6,5,14.9328125,2.947702753,26.84151042
Whitefish_2,49.78718,-95.03457,BsM,1.6,20.1,2017,7.9,8.199,16.9328125,-1.952297247,-9.458489583
Whitefish_2,49.78718,-95.03457,BsM,2.8,20.1,2016,8,7.5,15.9328125,-0.752297247,-9.458489583
Arrow_1,48.15855,-90.26498,BsM,8.1,54.9,2013,3,4.599,12.9328125,4.547702753,25.34151042
Athelstane_1,48.77457,-90.20796,BsM,3.5,32.9,2013,6.5,9,12.9328125,-0.052297247,3.341510417
Batwing_1,48.44209,-90.17355,BsM,2,14.9,2013,10.9,8.699,12.9328125,-1.552297247,-14.65848958
Beatty_1,49.71792,-87.60467,BsM,5,27.5,2013,4.099,7.4,12.9328125,1.447702753,-2.058489583
Bedivere_1,48.86818,-90.84937,BsM,1.8,12.5,2014,11,13.1,13.9328125,-1.752297247,-17.05848958
Bisect_1,48.70281,-88.75896,BsM,4.4,13.1,2013,7.099,5.599,12.9328125,0.847702753,-16.45848958
Black Sturgeon_1,49.35824,-88.87211,BsM,2.6,52.4,2013,11.4,7.2,12.9328125,-0.952297247,22.84151042
Blunder_1,48.42444,-90.26943,BsM,1.8,6.7,2014,14.1,14.6,13.9328125,-1.752297247,-22.85848958
Burchell_1,48.58834,-90.62706,BsM,3.1,74.7,2013,5,3.1,12.9328125,-0.452297247,45.14151042
Castle_2,50.1269,-88.87219,BsM,2.7,36,2013,4.5,7.599,12.9328125,-0.852297247,6.441510417
Circle_1,49.35977,-89.01858,BsM,1.9,15,2013,12.5,12.8,12.9328125,-1.652297247,-14.55848958
Cliff_2,49.04188,-88.77821,BsM,4.2,12,2013,4.7,4.299,12.9328125,0.647702753,-17.55848958
Cry_1,49.92643,-89.01587,BsM,5,47.6,2013,2.2,4.799,12.9328125,1.447702753,18.04151042
Lac des Iles_1,49.20226,-89.61011,BsM,2,30,2013,10.199,18.399,12.9328125,-1.552297247,0.441510417
Lac des Mille Lacs_1,48.87653,-90.51282,BsM,1.3,24.4,2013,15.1,22.699,12.9328125,-2.252297247,-5.158489583
Dog_1,48.77812,-89.51281,BsM,2,117,2013,12.1,8.699,12.9328125,-1.552297247,87.44151042
Elbow_1,50.1298,-87.7934,BsM,2.3,38.4,2013,14.699,14.9,12.9328125,-1.252297247,8.841510417
Elbow_2,48.6909,-88.73401,BsM,2.2,19,2013,7.2,15.199,12.9328125,-1.352297247,-10.55848958
Empire_1,49.71999,-90.24726,BsM,2.2,23.5,2014,8.3,7.599,13.9328125,-1.352297247,-6.058489583
Greenwater_1,48.57454,-90.42999,BsM,5,54.9,2013,3.799,5.4,12.9328125,1.447702753,25.34151042
Greenwood_1,48.41068,-90.77609,BsM,2,18,2013,11.5,9,12.9328125,-1.552297247,-11.55848958
Grouse_1,48.54321,-90.54489,BsM,5,38.4,2013,4.299,8.9,12.9328125,1.447702753,8.841510417
Holinshead_1,49.65403,-89.68153,BsM,1.7,16.8,2013,11.9,17.899,12.9328125,-1.852297247,-12.75848958
Holly_1,49.43642,-90.08177,BsM,2.7,10,2013,6.7,7.7,12.9328125,-0.852297247,-19.55848958
Jolly_1,49.16785,-89.45932,BsM,1.5,5,2013,11.199,12.4,12.9328125,-2.052297247,-24.55848958
Kashabowie_1,48.71886,-90.39423,BsM,2.9,35,2013,10.699,7.799,12.9328125,-0.652297247,5.441510417
Kashishibog_1,49.80782,-89.97097,BsM,2.5,16,2013,8.5,8.3,12.9328125,-1.052297247,-13.55848958
Kawaweogama_1,50.19687,-90.18618,BsM,3.2,15.5,2017,7.799,7.4,16.9328125,-0.352297247,-14.05848958
Kearns_1,49.50753,-90.01676,BsM,2.4,15.3,2013,8.9,19.899,12.9328125,-1.152297247,-14.25848958
Little Moraine_1,49.01989,-88.83585,BsM,7,32,2016,4,5.599,15.9328125,3.447702753,2.441510417
Maggotte_1,50.10119,-89.46517,BsM,1.8,24,2013,11.8,10.699,12.9328125,-1.752297247,-5.558489583
Shebandowans_1,48.64559,-90.26705,BsM,3.8,25,2013,6.9,7,12.9328125,0.247702753,-4.558489583
Northern Light_1,48.24446,-90.6759,BsM,3.3,39.7,2013,7.9,9.099,12.9328125,-0.252297247,10.14151042
Obonga_1,49.97411,-89.3113,BsM,3.5,71.7,2013,7.599,5.2,12.9328125,-0.052297247,42.14151042
Oskawe_1,49.34929,-88.37581,BsM,2.5,18,2013,8.199,9.5,12.9328125,-1.052297247,-11.55848958
Pakashkan_1,49.39128,-90.27892,BsM,2.5,21.4,2013,6.099,9.5,12.9328125,-1.052297247,-8.158489583
Pringle_1,49.05233,-88.76841,BsM,6.5,29,2016,5.2,7.099,15.9328125,2.947702753,-0.558489583
Purdom_1,49.15261,-88.4217,BsM,2.1,8.2,2013,11.5,11.6,12.9328125,-1.452297247,-21.35848958
Sandstone_1,48.23175,-90.24029,BsM,3.5,23.8,2013,7.2,9.099,12.9328125,-0.052297247,-5.758489583
Shebandowans_2,48.64304,-90.30157,BsM,3.2,36.6,2013,7.95,7.4,12.9328125,-0.352297247,7.041510417
Sparkling_1,49.81424,-90.17712,BsM,1.9,30.5,2013,9.099,9.3,12.9328125,-1.652297247,0.941510417
Squeers_1,48.51628,-90.55746,BsM,5,33.6,2013,3.899,9.3,12.9328125,1.447702753,4.041510417
Titmarsh_1,48.35538,-90.52995,BsM,4.3,49.4,2013,6.299,5.4,12.9328125,0.747702753,19.84151042
Twinhouse_1,48.3689,-90.85668,BsM,3.6,15,2015,7.5,5.7,14.9328125,0.047702753,-14.55848958
Walotka_1,49.04481,-89.07437,BsM,3,23,2013,6.4,4.7,12.9328125,-0.552297247,-6.558489583
Wapikaimaski_1,50.06193,-90.1059,BsM,1.8,61.5,2013,9,7.7995,12.9328125,-1.752297247,31.94151042
Waweig_1,50.12945,-89.09663,BsM,3.3,42.7,2013,4.9,5.9,12.9328125,-0.252297247,13.14151042
Weaver_1,49.53029,-90.19699,BsM,1.8,18,2013,8.699,12.1,12.9328125,-1.752297247,-11.55848958
Whitefish_3,48.22119,-90.00085,BsM,2.3,6.4,2013,5.5,13.5,12.9328125,-1.252297247,-23.15848958
Barbara_1,49.34384,-87.80103,BsM,3.3,54.9,2017,7.9,2.5,16.9328125,-0.252297247,25.34151042
Buckaday_1,48.98064,-87.75228,BsM,3,33.6,2016,11.1,7.299,15.9328125,-0.552297247,4.041510417
Burrows_1,49.9523,-86.73837,BsM,2.9,18.3,2016,10.8,8.399,15.9328125,-0.652297247,-11.25848958
Cairngorm_1,48.99187,-86.93716,BsM,2.5,61,2017,8.599,4.099,16.9328125,-1.052297247,31.44151042
Catlonite_1,49.17841,-87.00698,BsM,2,35.1,2017,12.1,5.599,16.9328125,-1.552297247,5.541510417
Dilla_1,49.82976,-87.5004,BsM,2.6,11,2016,11,9.9,15.9328125,-0.952297247,-18.55848958
Fernow_1,49.91841,-86.05307,BsM,4,43,2016,9.8,9.099,15.9328125,0.447702753,13.44151042
Gamsby_1,49.51785,-87.18172,BsM,2.5,7,2017,9.099,6.799,16.9328125,-1.052297247,-22.55848958
Kenogamisis_1,49.70602,-86.85844,BsM,2.8,9.2,2013,10.9,13,12.9328125,-0.752297247,-20.35848958
Kilgour_1,49.24343,-87.89394,BsM,2,23.2,2017,13.8,4,16.9328125,-1.552297247,-6.358489583
Klotz_1,49.80202,-85.86278,BsM,2.5,19.8,2017,9.599,8.199,16.9328125,-1.052297247,-9.758489583
Long_3,49.47507,-86.89059,BsM,3.1,186.1,2017,9.3,14.3,16.9328125,-0.452297247,156.5415104
McKay_1,49.6134,-86.43808,BsM,3.5,48.8,2017,7.4,7.099,16.9328125,-0.052297247,19.24151042
Onaman_1,50.00783,-87.44852,BsM,2.7,18.9,2016,8.199,10.5,15.9328125,-0.852297247,-10.65848958
Parks_1,49.45125,-87.64326,BsM,3.2,21.4,2016,10.3,4.4,15.9328125,-0.352297247,-8.158489583
Shacabac_1,49.96674,-85.92055,BsM,2.7,6.4,2016,12.5,9.4,15.9328125,-0.852297247,-23.15848958
Springwater_1,50.05944,-86.96565,BsM,4.1,13,2016,7.599,10.9,15.9328125,0.547702753,-16.55848958
Wig_1,49.38507,-87.24311,BsM,2.9,9.8,2016,11.5,7.899,15.9328125,-0.652297247,-19.75848958
Ahmic_1,45.63437,-79.69545,BsM,1.7,24.4,2014,5.5,14.5,13.9328125,-1.852297247,-5.158489583
Arbuckle_1,45.37262,-78.81965,BsM,2.2,6,2017,6.2,9.9,16.9328125,-1.352297247,-23.55848958
Aylen_1,45.61836,-77.85586,BsM,4.9,67.1,2014,3.6,4.2,13.9328125,1.347702753,37.54151042
Baptiste_1,45.11648,-78.00344,BsM,2.6,32,2016,4.799,10.199,15.9328125,-0.952297247,2.441510417
Bark_2,45.4552,-77.84943,BsM,4.2,87.5,2015,5,7.299,14.9328125,0.647702753,57.94151042
Bernard_1,45.73885,-79.38526,BsM,2.5,47.9,2014,3.299,10.699,13.9328125,-1.052297247,18.34151042
Bernard_1,45.73885,-79.38526,BsM,3.8,47.9,2013,3.299,13.6,12.9328125,0.247702753,18.34151042
Bigwind_1,45.05711,-79.05464,BsM,4.3,36.3,2016,2.799,7.299,15.9328125,0.747702753,6.741510417
Calabogie_1,45.27732,-76.74264,BsM,3,24.4,2016,5.599,7.099,15.9328125,-0.552297247,-5.158489583
Catchacoma_1,44.75058,-78.32526,BsM,2.9,43.9,2013,6.5,4.5,12.9328125,-0.652297247,14.34151042
Cecebe_1,45.64268,-79.58059,BsM,2.2,19.5,2013,7.099,13.5,12.9328125,-1.352297247,-10.05848958
Cecebe_1,45.64268,-79.58059,BsM,1.1,19.5,2014,6.099,17,13.9328125,-2.452297247,-10.05848958
Clear_1,45.44131,-77.1955,BsM,5.3,36,2014,3.299,9.4,13.9328125,1.747702753,6.441510417
Cripple_1,45.5596,-79.00745,BsM,2.5,9,2016,3,7.099,15.9328125,-1.052297247,-20.55848958
Doe_1,45.53377,-79.41413,BsM,1.9,22.9,2014,5.7,11.8,13.9328125,-1.652297247,-6.658489583
Doe_1,45.53377,-79.41413,BsM,3.2,22.9,2013,5.5,10.8,12.9328125,-0.352297247,-6.658489583
Dotty_1,45.46152,-78.99156,BsM,4.2,27.1,2017,5.4,6.2,16.9328125,0.647702753,-2.458489583
Drag_1,45.07432,-78.41081,BsM,5,55.5,2017,3.899,5.2,16.9328125,1.447702753,25.94151042
Dunstan_1,45.58689,-79.04685,BsM,3.6,10,2016,2.899,4.599,15.9328125,0.047702753,-19.55848958
Fosters_1,45.24977,-77.67526,BsM,2.9,13.1,2014,8.199,8.5,13.9328125,-0.652297247,-16.45848958
Giroux_1,45.71367,-80.50404,BsM,1.4,5.8,2016,6.7,14.6,15.9328125,-2.152297247,-23.75848958
Golden_1,45.57388,-77.33611,BsM,3.6,24.4,2015,6.2,12.8,14.9328125,0.047702753,-5.158489583
Gurd_1,45.92921,-80.54408,BsM,2.6,6.1,2016,8.5,10.6,15.9328125,-0.952297247,-23.45848958
Jack_1,44.69486,-78.03569,BsM,4.9,36.6,2013,5.2,6.9,12.9328125,1.347702753,7.041510417
Joseph_1,45.17434,-79.7239,BsM,5.385714286,92,2014,3.042142857,5.913857143,13.9328125,1.833417039,62.44151042
Kamaniskeg_1,45.41755,-77.68981,BsM,3.3,40,2014,4.5,7.7,13.9328125,-0.252297247,10.44151042
Kelly_1,45.7037,-77.32428,BsM,2.1,28,2016,5.2,9.199,15.9328125,-1.452297247,-1.558489583
Lake of Bays_2,45.25269,-79.0313,BsM,4.575,70.1,2013,3.59975,5.1495,12.9328125,1.022702753,40.54151042
Mary_1,45.24434,-79.25842,BsM,2.3,56.4,2013,5.799,8.599,12.9328125,-1.252297247,26.84151042
McKellar_1,45.51374,-79.93303,BsM,2.1,9.8,2016,4,12.4,15.9328125,-1.452297247,-19.75848958
McKenzie_1,45.36459,-78.01951,BsM,2.9,27.4,2015,6,5.799,14.9328125,-0.652297247,-2.158489583
Meach_1,45.29978,-78.13084,BsM,5,12.2,2016,3.2,11,15.9328125,1.447702753,-17.35848958
Mink_1,45.56477,-77.04829,BsM,5.3,13,2015,7.799,6.7,14.9328125,1.747702753,-16.55848958
Mississagua_1,44.70569,-78.32072,BsM,3.1,43.9,2013,5.299,3.899,12.9328125,-0.452297247,14.34151042
Murphys_1,45.66067,-77.81168,BsM,4,20.7,2016,3.799,7.8,15.9328125,0.447702753,-8.858489583
Muskrat_1,45.67461,-76.90849,BsM,1.9,64,2015,7,36.1,14.9328125,-1.652297247,34.44151042
