BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio,commonID,F0,FOFWBY,WBY,WBY2,ARU,ARU_NM,ARU_LID,LATITUDE,LONGITUDE,WSHED,GEOTWP,GEOTWP_NM,SRFAREA,PERIM,ISL,DEPMN,LIT_PC,ELEV,GDD,TDS,MEI,CROWN_PC,RSRT_CNT,COTT_CNT,FCT,SPECIES,SPC_080,SPC_081,SPC_091,SPC_093,SPC_131,SPC_132,SPC_316,SPC_331,SPC_332,SPC_334,latDirection,lonDirection,logTP,TP,lakeTrophicStatus,scaled_yearSample,scaled_secchi,scaled_maxDepth,samplingProgram,secchi_fit,secchi_fitWRand,rowID,updatedDOC,DOC_fit,DOC_fitWRandom
1,6,Middle Shebandowan,15-7026-53901,2.3,NA,NA,25,9.7,48.64559,-90.26705,2008,33.4,6.77,60.2,20.3,7.54,1.66,2,0.57,2.45,3.1,2.76,329,5.22,7.3,18,42,355,10,2008-05-29,2.53937707478639,Shebandowans_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.141600163775753,-4.565919749869725,BsM,3.101621923941331,3.2304701270618166,510,7.3,6.54411858520508,6.983964338639564
1,6,Muskeg,15-7156-54333,1.7,NA,NA,12.2,4.7,49.01629,-90.04908,2008,60,7.34,60.4,27.1,7.9,2.74,0.965,0.525,0.26,1.2,2.46,709,6.94,10.6,28,90,529,19.4,2008-05-21,2.111212937655596,Muskeg_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.7416001637757528,-17.365919749869725,BsM,3.101621923941331,2.1025912379354916,511,10.6,6.54411858520508,10.102990503239095
1,6,Nelson,15-6828-53703,2,NA,NA,11.8,5.7,48.46221,-90.52889,2008,81,6.65,34,9.65,NA,NA,NA,NA,0.39,2.5,2.82,168,2.38,13.3,12,46,477,12.4,2008-05-18,2.441959125902566,Nelson_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.4416001637757527,-17.765919749869724,BsM,3.101621923941331,1.8123971620112487,512,13.3,6.54411858520508,12.352690216791958
1,6,North,15-6844-53328,6,NA,NA,36,15.3,48.12228,-90.52495,2008,7.6,7.38,102,43.8,NA,NA,NA,NA,1.01,4.65,3.96,258,10.6,3.3,10,46,212,13.6,2008-05-18,2.0467129176140277,North_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,2.5583998362242473,6.434080250130275,BsM,3.101621923941331,5.178175192453124,513,3.3,6.54411858520508,3.6687858362186225
1,6,Northernght L.,15-6723-53466,2,NA,NA,39.7,8.4,48.24446,-90.6759,2008,63.8,6.66,35.4,10.1,NA,NA,NA,NA,0.56,2.35,2.28,86,2.62,11.9,12,88,424,12,2008-05-18,2.4265827231225123,Northern Light_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.4416001637757527,10.134080250130278,BsM,3.101621923941331,2.5718020693476644,514,11.9,6.54411858520508,9.541060196544286
1,6,Obonga,16-3346-55390,2.1,NA,NA,71.7,16.1,49.97411,-89.3113,2008,77.2,6.65,49,18.7,6.86,1.88,0.855,0.595,0.31,2.1,3.06,179,4.9,10.1,8,108,332,6.9,2008-05-29,2.9834040031093334,Obonga_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.3416001637757526,42.13408025013028,BsM,3.101621923941331,2.830740601084187,515,10.1,6.54411858520508,8.152626268407476
1,6,Pakashkan,15-6981-54703,1.8,NA,NA,21.4,4.1,49.39128,-90.27892,2008,45.2,7.37,57.4,25.7,7.48,2.1,1.12,0.775,0.21,1.5,4.28,65,6.74,6.6,14,84,398,12,2008-05-21,2.401207338832289,Pakashkan_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.6416001637757527,-8.165919749869726,BsM,3.101621923941331,2.158332540638325,516,6.6,6.54411858520508,6.5405010064850755
1,6,Purdom,16-3964-54451,1.5,NA,NA,8.2,3.2,49.15261,-88.4217,2008,65.6,7.3,50.2,20.4,6.72,2.06,0.85,0.49,0.32,2.4,3.04,161,4.98,10.9,30,76,464,12.5,2008-05-22,2.4233759984316294,Purdom_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.9416001637757527,-21.365919749869725,BsM,3.101621923941331,1.924859733596428,517,10.9,6.54411858520508,10.529305455597434
1,6,Ricestalk,15-7080-54418,1.3,NA,NA,1.2,0.6,49.09563,-90.15218,2008,125,6.76,31.8,12.3,4.24,1.56,0.705,0.49,0.17,0.9,2.44,377,3.42,16.1,18,4,546,14.4,2008-05-21,2.356937827861493,Ricestalk_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-2.1416001637757525,-28.365919749869725,BsM,3.101621923941331,1.0771724944348124,518,16.1,6.54411858520508,15.160611853119159
1,6,Rinker,16-3223-54503,1.7,NA,NA,12,3.7,49.18251,-89.43716,2008,60.2,7.24,57,24.8,8.28,1.9,0.865,0.4,0.27,1.9,3.6,189,6.4,10,30,50,455,12.2,2008-05-22,2.438842434637203,Rinker_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.7416001637757528,-17.565919749869725,BsM,3.101621923941331,1.8718278345856538,519,10,6.54411858520508,9.922327693539048
1,6,Sandison,16-3076-55545,1.3,NA,NA,13.5,4.5,50.11625,-89.6922,2008,90.6,6.53,16.6,4.62,1.94,0.66,0.615,0.465,0.16,1.2,2.16,108,1.2,10.5,18,50,320,7.3,2008-05-23,2.8821839070938515,Sandison_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-2.1416001637757525,-16.065919749869725,BsM,3.101621923941331,1.5783185717987966,520,10.5,6.54411858520508,10.567110542806605
1,6,Sandstone,15-7053-53459,3,NA,NA,23.8,7.3,48.23175,-90.24029,2008,33.2,7.41,85.8,32,9.44,1.89,1.4,0.4,2.71,4.35,2.86,154,8.22,6.9,10,96,346,10.1,2008-05-21,2.517550234855118,Sandstone_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.44160016377575273,-5.765919749869724,BsM,3.101621923941331,3.3698284034070545,521,6.9,6.54411858520508,6.8299737061928045
1,6,Shebandowans,15-6988-53913,2.4,NA,NA,36.6,6.1,48.64304,-90.30157,2008,29.7,6.9,61.5,21.5,8.09,1.65,1.707,0.547,1.92,3.33,2.47,146,5.46,6.7,13,17,333,8.33,2008-05-29,2.7246700161351645,Shebandowans_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.0416001637757528,7.034080250130277,BsM,3.101621923941331,3.0535084923043074,522,6.7,6.54411858520508,7.202637399810779
1,6,Snowshoe,16-3646-55478,2,NA,NA,16,7.2,50.07008,-88.89478,2008,64.2,6.72,49.6,19.3,7.02,1.81,1.11,0.52,0.32,2.3,2.52,92,5,9.9,32,30,411,22.1,2008-05-29,1.94150235962225,Snowshoe_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.4416001637757527,-13.565919749869725,BsM,3.101621923941331,2.2110432645677522,523,9.9,6.54411858520508,9.891115307425206
1,6,Sparkling,15-7031-55216,2.5,NA,NA,30.5,9.7,49.81424,-90.17712,2008,47.2,6.54,21.8,5.54,2.3,0.765,0.75,0.43,0.32,1.5,2.24,144,1.64,8,12,56,303,6.2,2008-05-23,3.104541534974049,Sparkling_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.9416001637757527,0.9340802501302754,BsM,3.101621923941331,2.0193398524414423,524,8,6.54411858520508,8.597231850356863
1,6,Sunbow,15-6843-53443,2.7,NA,NA,21.4,5.2,48.22431,-90.52344,2008,37.6,6.86,41.6,13.4,NA,NA,NA,NA,0.74,2.4,1.84,NA,3.76,8.6,14,102,442,12.7,2008-05-18,2.3893575630891783,Sunbow_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.7416001637757526,-8.165919749869726,BsM,3.101621923941331,2.540189897593369,525,8.6,6.54411858520508,8.463867539811545
1,6,Titmarsh,15-6832-53585,3.3,NA,NA,49.4,13.6,48.35538,-90.52995,2008,20.8,6.78,35.2,10,NA,NA,NA,NA,0.29,2.5,1.84,184,3.18,6,8,76,244,6,2008-05-18,3.0402102059250744,Titmarsh_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.1416001637757529,19.834080250130274,BsM,3.101621923941331,3.865344549894963,526,6,6.54411858520508,6.232222250874695
1,6,Wabinosh,16-3576-55491,1.7,NA,NA,38.5,10.5,50.08021,-88.98877,2008,62.6,6.95,58.4,24.3,8.08,2.1,1.24,0.695,0.8,1.8,3.18,167,6.08,8.8,18,88,306,9.2,2008-05-29,2.5667600377570268,Wabinosh_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.7416001637757528,8.934080250130275,BsM,3.101621923941331,2.774900304185112,527,8.8,6.54411858520508,8.351541749179727
1,6,Walotka,16-3483-54344,3.9,NA,NA,23,9.8,49.04481,-89.07437,2008,25.6,6.96,34.8,11.3,3.86,1.55,0.695,0.315,0.23,2.95,1.72,161,3.2,5.7,8,116,256,3.9,2008-05-22,4.000281721355053,Walotka_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,0.4583998362242472,-6.565919749869725,BsM,3.101621923941331,3.85054109333587,528,5.7,6.54411858520508,6.031902677845601
1,6,Wapikaimaski,15-7048-55476,1.7,NA,NA,61.5,7.9,50.06193,-90.1059,2008,81.4,6.84,26,8.57,3.22,0.96,0.78,0.535,0.22,1.3,2.2,137,2.12,10,22,68,350,8.6,2008-05-23,2.7079722993157263,Wapikaimaski_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.7416001637757528,31.934080250130275,BsM,3.101621923941331,2.2005273088955373,529,10,6.54411858520508,8.948512869323068
1,6,Waweig,16-3500-55543,4,NA,NA,42.7,15.2,50.12945,-89.09663,2008,38.8,6.78,54,21.7,6.86,1.87,1.39,0.79,1,1.65,3.12,184,5.64,6.5,14,68,279,11.6,2008-05-29,2.2896388391534703,Waweig_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,0.5583998362242473,13.134080250130278,BsM,3.101621923941331,3.7889918794852564,530,6.5,6.54411858520508,5.563056070510154
1,6,Weikwabinonaw,15-6958-53562,1.6,NA,NA,15.2,5.9,48.32507,-90.37651,2008,69.2,6.77,34,10.1,3.98,1.26,1.05,0.34,0.63,2.25,2.6,188,2.84,10.4,16,98,441,10.1,2008-05-23,2.6219875147935796,Weikwabinonaw_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-1.8416001637757526,-14.365919749869725,BsM,3.101621923941331,2.0723801681015317,531,10.4,6.54411858520508,9.864890923673359
1,6,Whitefish,16-2773-53446,2.5,NA,NA,6.4,2,48.22119,-90.00085,2008,22.8,7.26,138,58.7,18.6,4.52,2.28,0.595,3.05,3.1,3.2,NA,13.2,5.1,32,4,470,18.2,2008-05-27,2.1166683390156873,Whitefish_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.9416001637757527,-23.165919749869722,BsM,3.101621923941331,2.198678419186716,532,5.1,6.54411858520508,5.214908771465901
1,7,Barbara,16-4420-54651,6.5,NA,NA,54.9,14,49.34384,-87.80103,2012,33.6,7.6,56.6,21.4,7.6,1.8,0.5,0.4,0.2,2.1,1.6,NA,5.4,8,2,146,258,3.5,2012-05-04,4.335389471047461,Barbara_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,3.0583998362242473,25.334080250130274,BsM,3.092872534227262,4.118227088663662,533,8,6.546595591858434,7.786567500077775
1,7,Buckaday,16-4450-54254,3.2,NA,NA,33.6,7.1,48.98064,-87.75228,2012,57.4,6.8,23.8,5.7,2.5,0.7,0.7,0.3,0.3,2.2,2.1,219,1.5,10.3,12,84,347,13,2012-05-04,2.273802811858989,Buckaday_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-0.24160016377575255,4.034080250130277,BsM,3.092872534227262,3.0596187017526906,534,10.3,6.546595591858434,10.276963218093798
1,7,Burrows,16-5188-55331,2.5,NA,NA,18.3,2.9,49.9523,-86.73837,2012,48.8,7,156,62.9,21.7,4.5,2,0.4,2.8,0.9,1.8,86,16.5,11.8,20,8,394,12.3,2012-05-04,2.373838446857292,Burrows_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-0.9416001637757527,-11.265919749869724,BsM,3.092872534227262,2.575998502962198,535,11.8,6.546595591858434,11.058526978849805
1,7,Cairngorm,16-5042-54260,3.5,NA,NA,61,14.7,48.99187,-86.93716,2012,49.8,6.8,25.2,5.5,2.7,0.6,0.5,0.5,0.2,3.3,1.4,60,1.6,8.6,10,160,242,4.8,2012-05-05,3.454083351709625,Cairngorm_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,0.05839983622424727,31.434080250130275,BsM,3.092872534227262,3.1761765813340648,536,8.6,6.546595591858434,8.022289205458657
1,7,Catlonite,16-4995-54471,2.4,NA,NA,35.1,11,49.17841,-87.00698,2012,65.6,7.6,60,21.7,8.2,2,0.7,0.5,0.5,2.2,1.8,90,5.2,11.7,10,102,340,11,2012-05-05,2.4218415583585906,Catlonite_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-1.0416001637757528,5.534080250130277,BsM,3.092872534227262,2.1283813826851,537,11.7,6.546595591858434,11.625224780464592
1,7,Kenogamisis,16-5087-55041,2.5,NA,NA,9.2,1.9,49.70602,-86.85844,2012,54.4,8,151,54.3,20.1,4.6,2.3,0.6,3.3,4.5,1.7,112,14.2,11.8,28,10,402,15.7,2012-05-05,2.1727098612665503,Kenogamisis_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-0.9416001637757527,-20.365919749869725,BsM,3.092872534227262,2.078358968668325,538,11.8,6.546595591858434,11.133271521853674
1,7,Kilgour,16-4348-54546,2.2,NA,NA,23.2,8.1,49.24343,-87.89394,2012,95.2,7,30.8,9.4,3.9,1.1,0.5,0.3,0.2,1.7,2.5,204,2.3,14.2,6,92,400,8.2,2012-05-04,2.831281229489068,Kilgour_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-1.2416001637757526,-6.365919749869725,BsM,3.092872534227262,2.157380117137288,539,14.2,6.546595591858434,13.143008751682641
1,7,Klotz,16-5818-55170,3.8,NA,NA,19.8,7.8,49.80202,-85.86278,2012,37.2,8.1,216,88.1,30.5,6.9,3.5,0.4,4.9,1.4,2.6,NA,22.5,10.9,22,8,382,13.7,2012-05-04,2.265307845800309,Klotz_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,0.3583998362242471,-9.765919749869724,BsM,3.092872534227262,3.063350503327296,540,10.9,6.546595591858434,9.997396111356737
1,7,Long,16-5079-54800,6,NA,NA,186.1,39.2,49.47507,-86.89059,2012,35.4,8,154,61.6,21.9,4.1,1.5,0.6,1.8,2.3,2,NA,15.8,10.2,2,154,290,7,2012-05-04,2.8928323963085525,Long_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,2.5583998362242473,156.53408025013027,BsM,3.092872534227262,3.9560564388155472,541,10.2,6.546595591858434,8.676144448449376
1,7,McKay,16-5406-54956,5,NA,NA,48.8,9.4,49.6134,-86.43808,2012,17.8,8.1,177,75.8,25.1,5.4,1,0.7,0.8,1.6,1.6,NA,19.6,8.7,12,24,283,9.9,2012-05-04,2.4519398693651024,McKay_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,1.5583998362242473,19.234080250130273,BsM,3.092872534227262,4.03587290771662,542,8.7,6.546595591858434,7.817298260990078
1,7,Onaman,16-4688-55390,2.7,NA,NA,18.9,2.2,50.00783,-87.44852,2012,17.2,7.8,70,27.9,9.6,2,0.3,0.2,0.2,0.7,0,98,7.3,9,46,46,529,16.2,2012-05-05,2.246795588106382,Onaman_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-0.7416001637757526,-10.665919749869726,BsM,3.092872534227262,2.331894268495673,543,9,6.546595591858434,8.720554548188387
1,7,Parks,16-4548-54782,4.2,NA,NA,21.4,2.8,49.45125,-87.64326,2012,55.6,7.6,61.2,23.5,8.5,2,0.5,0.5,0.5,1.8,1.5,50,5.7,11,8,86,331,6.4,2012-05-04,3.0999111530888337,Parks_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,0.7583998362242474,-8.165919749869726,BsM,3.092872534227262,3.216003038779503,544,11,6.546595591858434,10.410443407617162
1,7,Shacabac,16-5774-55353,4,NA,NA,6.4,1.6,49.96674,-85.92055,2012,40.2,7.7,70.4,28.5,10.6,2,0.4,0.2,0.5,0.4,0.2,139,7.5,13.2,12,2,534,19,2012-05-04,2.1292361680081564,Shacabac_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,0.5583998362242473,-23.165919749869722,BsM,3.092872534227262,2.9025794206024793,545,13.2,6.546595591858434,12.52735294204074
1,7,Wig,16-4824-54701,5,NA,NA,9.8,3.2,49.38507,-87.24311,2012,30.8,8.1,166,69.9,24.4,5.1,0.6,0.7,0.4,1.4,2.9,NA,17.8,11.2,12,2,385,8.8,2012-05-04,2.723405029045958,Wig_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,1.5583998362242473,-19.765919749869724,BsM,3.092872534227262,3.775926848671247,546,11.2,6.546595591858434,10.902823997531547
1,15,Ahmic,17-6025-50535,2.1,NA,NA,24.4,7.3,45.63437,-79.69545,2012,43.8,6.7,39.2,5.8,2.6,0.8,2.5,0.6,3.3,4.8,2.6,265,1.5,5.7,26,174,286,12.5,2012-04-16,2.23244603257061,Ahmic_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.919228764981654,-1.3416001637757526,-5.165919749869726,BsM,3.092872534227262,2.236342509335202,547,5.7,6.546595591858434,5.569067080713023
1,15,Alder,17-7255-49721,3,NA,NA,18.3,6.5,44.86839,-78.14583,2008,57.8,7.23,25.8,13.1,NA,NA,NA,NA,0.51,4.8,1.28,NA,1.1,8.2,28,68,389,9.8,2008-05-07,2.6014159049999055,Alder_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,-0.44160016377575273,-11.265919749869724,BsM,3.101621923941331,3.051053168166895,548,8.2,6.54411858520508,7.570936121946587
1,15,Aylen,18-2779-50548,6.1,NA,NA,67.1,22.5,45.61836,-77.85586,2008,12.6,6.93,43.8,9.02,3.7,1.52,1.15,0.67,0.51,7.35,1.98,107,2.6,3.3,6,100,178,3.5,2008-05-06,4.045755531134566,Aylen_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9192287649816535,2.658399836224247,37.53408025013027,BsM,3.101621923941331,5.381888044805334,549,3.3,6.54411858520508,3.4273248884618255
1,15,Baptiste,18-2642-49981,3,NA,NA,32,4.7,45.11648,-78.00344,2011,36.4,7,44.8,12.3,5.6,0.9,1.5,0.7,1.4,4.7,2.6,275,3.4,4.9,22,140,245,8.7,2011-05-04,2.5297905209977034,Baptiste_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.919228764981654,-0.44160016377575273,2.4340802501302754,BsM,3.0950575650671937,3.0545625120420334,550,4.9,6.545976252311872,4.8163559664650535
