BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio
1,18,Big Rideau,18-4040-49580,8,NA,NA,100,12.3,44.75128,-76.21379,2009,9.6,7.92,219,86.7,28.9,7.79,5.46,1.39,9.46,8.1,0.94,44,NA,5.3,10,38,332,6.1,2009-04-29,3.181846691495294
1,18,Birch,18-3782-49339,4.1,NA,NA,39.6,14.3,44.54788,-76.54165,2010,11.2,7.79,161,67.4,21.2,5.63,3.48,0.825,5.42,7.6,1.44,NA,NA,3.5,6,6,299,10.3,2010-04-13,2.4343512816780746
1,18,Bobs,18-3741-49489,3.4,NA,NA,25.6,7.5,44.68123,-76.58765,2008,17.2,7.72,128,50.7,16.4,4,2.59,0.885,4.04,5.65,1.32,NA,12.8,4.8,26,2,376,10.4,2008-05-13,2.5218667447532908
1,18,Brule,18-3388-49903,6,NA,NA,56.4,22.2,45.05076,-77.04841,2010,7.4,7.5,109,45.4,17.1,2.56,0.83,0.96,0.68,7.75,2.2,NA,10.9,3,6,28,179,7.4,2010-04-19,2.5747861093932207
1,18,Buckshot,18-3369-49845,5.8,NA,NA,33.5,9.1,44.99564,-77.06938,2008,22.6,7.26,69.4,23.5,NA,NA,NA,NA,1.86,5.6,1.88,NA,6.2,5.5,12,74,263,8.1,2008-05-06,2.6483740006487424
1,18,Bull,18-3434-49499,3.3,NA,NA,15.2,7.2,44.68776,-76.97467,2010,36,7.44,102,39.9,12,3.19,3.17,0.655,5.04,2.85,1.86,151,10,6.1,8,36,327,13,2010-04-12,2.250734046334763
1,18,Charleston,18-4196-49317,3.7,NA,NA,91.5,17.4,44.5346,-76.01579,2008,15,7.92,219,91,25,8.98,6.09,1.43,9.03,8.4,0.78,62,22.9,2.3,44,62,385,12.1,2008-05-12,2.3800341706456574
1,18,Christie,18-3862-49620,7.7,NA,NA,18.3,8.5,44.80311,-76.43918,2010,12.2,7.66,141,59,19.4,4.69,2.97,0.895,4.94,5.05,1.14,NA,14.5,4.4,12,10,299,7.3,2010-04-20,2.8482812543904563
1,18,Crotch,18-3571-49746,4.8,NA,NA,24.4,8.7,44.91255,-76.80939,2010,13.8,7.72,81.2,32.3,12.2,2.03,1.45,0.615,2.18,4.05,0.84,NA,8.92,5.6,24,46,304,8,2010-08-04,2.733139642972802
1,18,Crystal,18-3065-49990,6.5,NA,NA,35,9.8,45.12017,-77.4598,2010,15.8,6.44,21.2,4.61,2.32,0.62,0.58,0.27,0.26,3.35,0.96,69,1.48,3.8,14,36,242,4.8,2010-04-21,3.454083351709625
1,18,Dalhousie,18-3762-49801,3,NA,NA,11,4.5,44.9656,-76.56939,2009,23.8,NA,125,NA,19.4,3.46,2.03,0.82,3.17,5.15,1.56,79,13.6,6,6,16,309,9.2,2009-04-28,2.57113355354509
1,18,Eagle,18-3651-49486,3.9,NA,NA,35.4,12.1,44.68298,-76.69865,2008,9.8,7.69,124,44.2,16.1,4.14,4.24,0.895,6.13,5.55,0.68,92,10.5,4,20,2,331,10,2008-05-13,2.5091163511346752
1,18,Effingham,18-3122-49855,2.3,NA,NA,21.3,7.1,44.9851,-77.36005,2010,56,6.63,22,4.94,2.9,0.62,0.68,0.32,0.33,3.2,1.9,127,1.08,8.3,36,10,400,7.9,2010-05-07,2.8814056061527467
1,18,Farren,18-3814-49569,6.3,NA,NA,21.3,8.4,44.7584,-76.49769,2010,7.4,7.91,214,87.4,30.5,5.71,5.62,1.12,10.8,6.5,0.48,NA,21.1,3.9,20,16,392,7.9,2010-04-20,2.871692610543076
1,18,Fourth Depot,18-3580-49390,2.2,NA,NA,3,1.1,44.59153,-76.7891,2010,44,7.46,87.6,37.2,12.6,2.59,1.62,0.485,2.27,2.4,1.4,127,9.08,6.8,10,2,438,11.9,2010-04-21,2.447756818284814
1,18,Govan,18-3587-49991,4.5,NA,NA,15.2,3.3,45.13314,-76.79515,2009,20,7.49,126,58.1,22,2.3,0.92,0.725,0.71,4.25,2.04,102,14.4,6.6,54,78,380,16.8,2009-04-28,2.1010878771708903
1,18,Gull,18-3420-49390,3,NA,NA,9.1,4,44.58916,-76.99018,2010,19.8,7.41,95.2,42,14.2,2.04,1.25,0.49,1.49,2.8,1.12,149,10.6,4.9,12,20,371,9.3,2010-04-12,2.6404453894151474
1,18,Hambly,18-3661-49250,4.4,NA,NA,14.6,4,44.46818,-76.68347,2010,25.2,8.04,379,160,50.9,12.1,14.1,1.78,23.1,6.85,1.88,NA,NA,7.3,36,42,528,8.1,2010-04-21,2.979508529429917
1,18,Kashwakamak,18-3389-49691,5.7,NA,NA,24,5.2,44.8566,-77.0385,2008,15.6,7.56,106,37.5,NA,NA,NA,NA,4.71,6.15,1.76,45,9.4,4.6,14,116,256,7.1,2008-05-06,2.8091896533651455
1,18,Leatherroot,18-3264-50044,7,NA,NA,14.3,6.9,45.17317,-77.20911,2010,6,6.87,38.4,12.7,4.88,1.08,0.76,0.225,0.38,4.45,0.64,NA,3.56,2.8,108,38,296,5.2,2010-04-15,3.4122887578065004
1,18,Leggat,18-3640-49528,6.3,NA,NA,18,6.3,44.71318,-76.72398,2008,9.2,NA,65,30.2,10.4,1.95,1.1,0.525,0.91,4.25,0.02,NA,6.42,3.2,30,42,337,11.4,2008-05-13,2.3831091724277265
1,18,Little John,18-3702-49303,4.4,NA,NA,27.3,3.4,44.51542,-76.62831,2010,26,7.31,203,73.5,24.2,5.62,9.68,1.51,16.3,5.5,1.44,140,18.7,6.1,36,2,442,19.2,2010-04-29,2.0578783196742547
1,18,Mazinaw,18-3267-49749,7.5,NA,NA,134.1,40.1,44.91805,-77.19745,2008,17.4,7.16,74,19.8,NA,NA,NA,NA,5.14,6.15,2.06,NA,5.3,4.6,6,194,210,4.8,2008-05-06,3.364878647688071
1,18,Mississippi,18-4082-49908,4,NA,NA,9.1,2.4,45.06538,-76.1853,2009,28,7.92,190,82.2,29.6,6.07,3.16,1.01,5.06,5.5,1.2,99,21.2,6.8,12,10,338,12.9,2009-04-29,2.270353483889853
1,18,Moira,18-3050-49285,4.5,NA,NA,9.1,3.6,44.4871,-77.45373,2010,20.8,8.03,277,126,45.8,5.6,5.7,1.19,9.08,7.55,2.48,77,NA,5.4,12,64,302,8.6,2010-04-16,2.6398083044712815
1,18,Palmerston,18-3549-49862,6.1,NA,NA,56.4,20.4,45.01754,-76.84758,2009,28.8,6.37,33.8,8.14,4.2,0.9,0.76,0.47,0.46,4.4,1.3,64,2.56,5.6,16,54,281,5.7,2009-05-07,3.20771685903021
1,18,Sand,18-3998-49356,6,NA,NA,13.7,4.2,44.56822,-76.26322,2010,9.8,7.96,194,81.9,26.7,6.08,5.13,1.17,8.4,7.75,1.14,NA,20.5,4.4,8,2,314,11.6,2010-04-29,2.337671772135752
1,18,Sharbot,18-3668-49582,6,NA,NA,30.5,7,44.76738,-76.69336,2010,13,7.85,203,78.6,25.1,5.7,7.7,1.11,12.4,6.65,2.02,NA,4.9,4.5,10,10,341,8,2010-04-22,2.7880280541486013
1,18,Shawenegog,18-3380-49750,2.3,NA,NA,25.6,5.5,44.91015,-77.05502,2011,34.2,7.7,112,49.7,18.2,2,0.7,0.8,0.6,3.7,1.7,159,12.1,5.9,58,2,318,14.9,2011-05-04,2.1278652058997074
1,18,Sheffield Long,18-3404-49395,3.6,NA,NA,11,3.2,44.59529,-77.00966,2010,36.2,7.46,105,40.6,12.9,3.17,2.96,0.675,4.8,2.85,1.8,174,10,6.2,10,32,365,11.1,2010-04-12,2.4422110348701223
1,18,Skootamatta,18-3220-49677,2.8,NA,NA,27.4,7.3,44.8375,-77.24743,2010,23,7.2,37.8,11.2,4.82,0.855,0.82,0.62,0.74,4.05,0.92,70,2.64,5,24,2,371,8.1,2010-04-22,2.8118319148327333
1,18,South,18-4028-49206,1.5,NA,NA,13.7,4.9,44.43422,-76.22132,2010,31.8,8.53,315,131,40.7,12.3,9.76,1.84,15.6,12,1.6,NA,30.7,6.2,112,2,795,44.4,2010-04-29,1.7595802701690815
1,18,St. Andrews,18-3677-49397,2.1,NA,NA,15.2,5.7,44.60604,-76.6697,2008,35.2,7.3,81.6,28.5,8.94,2.53,1.14,0.795,2.84,5.1,1.2,109,7.36,5.8,30,2,409,14.6,2008-05-12,2.237463114571001
1,18,Sydenham,18-3760-49200,5.7,NA,NA,36.6,7.2,44.43074,-76.55674,2010,11.6,8.15,289,122,37.5,10.2,9.18,1.45,14.5,9.45,1.68,NA,NA,4.6,20,64,409,11.1,2010-04-12,2.489310537052597
1,18,Weslemkoon,18-3085-49890,4.5,NA,NA,51.8,8.3,45.02704,-77.4237,2009,10,7.2,168,73.5,26.3,4.21,1.15,1.04,1.67,7.2,1.58,NA,18.1,3.5,12,24,234,6,2009-05-07,3.0170780582456027
1,18,White,18-3808-50183,4.2,NA,NA,9.1,2.1,45.29792,-76.51851,2008,15,8.03,229,108,31.4,8.43,2.53,0.76,3.88,6.6,2.3,97,26.5,5.3,56,6,412,14.7,2008-05-14,2.2345451279178508
2,7,Bittern,17-3334-53694,3,NA,NA,18.9,5.1,48.45849,-83.25316,2017,19.5,7.98,210,110,34.899,5.679,0.855,1.169,0.2,1.55,3.04,30,25.8,4.799,38,36,254,9.8,2017-05-13,2.4155480622824976
2,7,Cameron,16-6991-54320,3,NA,NA,6.4,2.2,49.0175,-84.27477,2016,23.3,7.639,138,68.099,19.399,5.089,0.5,0.46,0.17,1.399,1.679,60,16.199,9.4,18,8,389,9.8,2016-05-16,2.6014159049999055
2,7,Como,17-3120-53099,4.3,NA,NA,26,9.4,47.91648,-83.5157,2016,22.3,7.009,61.5,33.899,8.46,1.899,0.675,0.525,0.22,2.2,1.04,30,6.679,5.9,2,24,290,8.699,2016-05-12,2.607434196412303
2,7,Dayohessarah,16-6447-54048,5.8,NA,NA,26.6,10.1,48.78119,-85.02995,2017,12.1,7.83,126,61.6,25.3,6.179,0.73,0.53,0.17,1.95,0.28,NA,14.8,4.099,16,78,209,6.4,2017-05-12,2.8543681978608375
2,7,Dog,16-7139-53538,2.9,NA,NA,75.9,12,48.30313,-84.11602,2016,44.1,7.139,78.099,40.1,11.699,2.319,0.76,0.4,0.3,2.45,2.08,40,8.859,8.599,6,48,350,8.8,2016-05-12,2.6798176649826497
2,7,Ellen,16-6192-53335,2.1,NA,NA,57.6,14.9,48.14412,-85.38996,2017,72.099,6.629,25.8,8.06,3.839,0.696,0.53,0.145,0.12,1.8,1.54,100,2.52,9,14,140,294,5.799,2017-05-12,3.2026001724694906
2,7,Floranna,17-3280-53321,2.3,NA,NA,12,4,48.1212,-83.31097,2017,46.799,7.589,80.4,37.5,11.9,2.45,0.76,0.59,0.23,1.899,1.54,80,8.72,8.699,26,26,363,7.799,2017-05-13,2.852167763993098
2,7,Gull,16-7102-54270,3,NA,NA,5.9,2.2,48.96202,-84.12881,2016,31.199,7.679,131,65.599,18.6,5.21,0.42,0.335,0.13,1,1.96,110,15.3,11.5,14,20,490,8.399,2016-05-16,2.8947469644095056
2,7,Hiawatha,16-6439-54864,3.9,NA,NA,11,3.9,49.51536,-85.0119,2016,36.1,7.599,146,80.799,22.5,4.62,0.46,0.355,0.12,0.85,1.72,40,17.699,9.9,4,2,346,6.9,2016-05-15,3.0046236993417845
2,7,Jackfish,16-6052-53171,3,NA,NA,25,5.6,47.99953,-85.58941,2017,62.7,5.759,10.8,1.87,1.22,0.236,0.425,0.09,0.12,1.25,1.58,130,0.92,7.599,12,68,236,4.7,2017-05-12,3.483488457364734
2,7,Kabinakagami,16-6893-54197,1.7,NA,NA,15,2.5,48.90799,-84.40651,2017,45.5,7.879,140,70.099,21.699,5.379,0.975,0.435,0.43,1.3,2.18,80,16.199,8.3,34,4,357,10.3,2017-05-12,2.5100355627996107
2,7,Kabinakagamisis,16-6863-54334,2.6,NA,NA,9,3.5,49.02999,-84.45079,2017,37.799,7.86,140.5,71.299,21.5,5.169,0.58,0.32,0.15,0.95,1.96,30,16.6,9.4,20,2,392,7.7,2017-05-12,2.9070872466650344
2,7,Kagiano,16-5412-54570,2.8,NA,NA,43.1,7.5,49.28717,-86.43241,2016,49.799,7.429,129,63.299,19,4.389,0.56,0.74,0.16,1.55,2.12,50,15.1,11.3,4,48,350,6.799,2016-05-15,3.0331832804975827
2,7,Katzenbach,16-6239-53245,5,NA,NA,31,9,48.06369,-85.33663,2015,21.5,6.879,29.6,9.97,3.899,0.616,0.43,0.18,0.22,2.399,0.96,50,2.919,4.5,18,150,209,6.299,2015-05-13,2.8784507806624458
2,7,Kwinkwaga,16-6225-54072,3.5,NA,NA,36.6,6.6,48.80786,-85.33219,2016,32.399,7.679,149,74.7,22.399,5.07,0.64,0.395,0.15,1.449,2,40,17.3,9,6,22,328,7.599,2016-05-16,2.8383447872813052
2,7,Lena,16-6727-53244,5.3,NA,NA,38.1,11,48.05118,-84.683,2017,12.4,7.389,80.799,31.699,12.3,1.99,0.4,0.235,0.15,6.15,1.02,NA,8.06,3,16,70,208,6.9,2017-05-13,2.743198978632725
2,7,Manitowik,16-6953-53376,4.9,NA,NA,106,39.6,48.16368,-84.37354,2017,30.5,7.44,78.099,33.2,11.199,2.089,0.92,0.44,0.4,3.649,1.919,30,7.839,6.299,4,144,252,5.099,2017-05-12,3.3545276820043544
2,7,Matthews,16-6393-54219,3,NA,NA,25,4.2,48.93675,-85.09856,2017,25,7.95,163,82.5,20.399,4.07,0.63,0.54,0.23,1.5,1.679,30,19.199,5.9,34,2,322,8.699,2017-05-12,2.65555087671715
2,7,Mishi,16-6222-53262,5.5,NA,NA,67,27,48.07953,-85.35913,2015,14.8,6.929,32,10.699,4.299,0.67,0.47,0.2,0.25,2.95,0.78,NA,3.08,4.2,8,146,179,3.899,2015-05-13,3.74298584632799
2,7,Missinaibi,17-3006-53592,2.1,NA,NA,94,19.2,48.35674,-83.69128,2016,51.7,7.009,64.2,31.399,9.099,2.069,0.765,0.38,0.18,2.2,2.14,50,6.7,8.9,2,122,315,6.2,2016-05-12,3.125637007758339
2,7,Nagagami,16-6420-54760,3,NA,NA,27.5,7.5,49.42202,-85.0419,2016,36.399,7.69,166,92.099,24.699,5.94,0.53,0.465,0.16,1.1,1.76,40,20.3,10.1,8,22,340,8,2016-05-15,2.7866245225017625
2,7,Nagagamisis,16-6697-54829,3,NA,NA,8.2,3.8,49.47731,-84.65717,2016,21.199,7.94,234,119,34.899,7.73,1.29,0.8,0.98,2,2.24,NA,28,6.599,26,46,297,12.6,2016-06-12,2.240346363085268
2,7,Nameigos,16-6678-54040,1.7,NA,NA,4,2,48.78398,-84.70585,2016,37.399,7.53,122,59.2,16.8,4.129,1.12,0.385,0.99,0.9,2,90,14,9.199,10,4,330,9.4,2016-05-16,2.5760301896221796
2,7,Newlands,16-6683-54687,2.5,NA,NA,3,1.7,49.339,-84.6914,2017,53.6,7.879,191.5,100,30.399,6.94,0.63,0.71,0.12,1.25,1.86,60,23.199,9.4,24,6,370,7.299,2017-05-12,2.9548996625093964
2,7,North McCrea,16-6121-53610,3,NA,NA,15.9,5.6,48.39452,-85.48552,2017,46.899,7.089,37.2,15.3,5.2,1.24,0.645,0.165,0.13,1.649,2.279,80,3.779,7.4,22,64,262,5.2,2017-05-12,3.3391517271997846
2,7,Oba,16-6991-53906,2.5,NA,NA,12.3,3.5,48.64543,-84.28872,2016,31.199,7.37,104,50.399,14.6,3.58,0.68,0.41,0.14,1.55,1.8,50,11.8,8.699,6,2,351,8.4,2016-05-16,2.738733588310668
2,7,Partridge,16-6094-53522,3,NA,NA,14.9,5.1,48.31563,-85.5247,2017,45,7.04,27.3,9.769,3.6,0.688,0.67,0.145,0.17,1.25,1.379,90,2.74,6.799,20,6,313,6,2017-08-24,3.1778788432031226
2,7,"Placid,",16-6583-54325,3.3,NA,NA,10,3.7,49.02703,-84.83384,2016,9.58,7.919,209,109,30.699,6.7,0.745,0.525,0.19,1.399,1.919,30,26.1,6.799,8,2,285,9.8,2016-05-16,2.465759778913606
2,7,Prairie Bee,17-2830-53096,2.7,NA,NA,24,5.9,47.9122,-83.90502,2016,41.799,6.9,49.799,21.6,6.599,1.23,1.58,0.32,1.75,2.149,2.6,90,4.519,6.2,8,54,261,4.9,2016-05-12,3.4576689369077744
2,7,Shekak,16-6398-54390,3.1,NA,NA,14.6,2.9,49.09008,-85.08496,2016,18.5,7.769,164,85.4,23.3,5.969,0.505,0.395,0.15,0.8,1.56,40,19.8,9.5,16,44,384,8.699,2016-05-16,2.736502682326525
2,7,Shikwamkwa,16-7128-53305,2,NA,NA,55,13.7,48.09424,-84.14241,2017,79.9,7.03,34.299,12.699,4.5,0.994,1.09,0.28,0.64,1.85,2.48,130,3.04,9.199,26,54,323,8.4,2017-05-12,2.6998987093889077
2,7,South Greenhill,17-2866-53707,1.7,NA,NA,7,3.2,48.45508,-83.88685,2016,101,6.66,28.6,14.699,3.839,1.05,0.63,0.225,0.11,1.75,1.679,120,2.339,11.9,6,32,393,9.699,2016-05-12,2.617585547503044
2,7,Strickland,16-6497-54012,4,NA,NA,32.1,5.2,48.74758,-84.96384,2017,29.899,7.32,54.1,23.199,7.82,1.84,0.62,0.365,0.12,1.55,1.28,40,5.759,6.9,16,20,364,4.599,2017-05-12,3.8113094140873622
2,7,Tatnall,16-7122-53960,2.9,NA,NA,20,5.3,48.67829,-84.11808,2016,54.899,7.21,80.4,38.1,11.3,2.66,0.555,0.465,0.12,1.35,1.919,60,8.699,10.8,8,70,378,6.9,2016-05-16,3.050068223231297
2,7,Tocheri,16-6348-54346,3.2,NA,NA,4.6,1.3,49.05147,-85.15469,2016,22.3,7.549,125,61.899,18.6,4.37,0.495,0.365,0.14,0.95,0.66,150,14.8,8.599,6,2,350,35,2016-05-16,1.6463990126336159
2,7,Wabatongushi,16-7050-53715,2,NA,NA,58,7.2,48.46364,-84.23041,2017,54.1,7.419,59.799,26.8,8.5,2.02,0.715,0.34,0.12,1.95,2.12,70,6.419,7.7,44,22,354,10.3,2017-05-12,2.506433002988546
2,7,Wawa,16-6699-53200,6,NA,NA,32.9,15.6,48.01285,-84.72161,2017,10.8,7.679,175,49.2,19.1,6.139,4.57,0.475,6.41,25.1,1.2,NA,11.4,2.899,10,94,147,4.799,2017-05-13,3.140978561881878
2,7,West Kabenung,16-6450-53469,2.4,NA,NA,18.3,4.3,48.2603,-85.04903,2016,57.899,6.95,54.6,16.8,6.16,1.25,2.799,0.25,3.68,2.049,1.399,80,3.72,9.9,2,94,353,5.2,2016-05-16,3.5178553152232777
2,7,White,16-6003-54025,3.4,NA,NA,48.8,8.7,48.78835,-85.61725,2016,41.5,7.69,149,74.4,21.8,5.36,0.64,0.385,0.22,1.25,1.919,40,17.399,11.1,6,48,353,9.3,2016-05-16,2.6182558726874015
2,7,White Otter,16-6053-54810,3,NA,NA,9.8,2.8,49.4723,-85.54923,2016,39.5,7.71,183,101,28,6.15,0.555,0.445,0.19,0.9,1.899,60,22.699,10.8,12,22,379,7.599,2016-05-15,2.9091312546494157
2,7,Whitefish,16-6898-53236,2.1,NA,NA,55,16.1,48.00938,-84.47039,2017,64.099,7.099,40.899,15.199,5.44,1.159,1.11,0.325,0.68,2,2.6,110,3.74,8,18,100,288,7.099,2017-05-12,2.8690342858733606
2,7,Woodosgoon,17-2837-53860,2.1,NA,NA,12.5,3.6,48.5914,-83.9328,2017,50.399,7.19,50,22.1,7.08,1.81,0.63,0.445,0.1,1.6,2.04,60,5.459,8.3,22,60,337,7.5,2017-05-12,2.869799892591981
2,8,"20J-33,",17-5694-55282,1.9,NA,NA,2.2,1.2,49.90421,-80.03334,2015,68.799,7.139,33,15.3,4.559,1.28,0.34,0.18,0.3,0.35,0.92,160,3.68,8.5,14,28,221,6.799,2015-05-15,2.795216345315281
2,8,"Abitibi,",17-5851-53899,0.5,NA,NA,15.3,3.5,48.65805,-79.84475,2016,164,7.21,86.9,33.2,10.9,2.759,2.629,1.26,2.22,2.75,2.399,1150,7.879,11.5,24,182,515,43.2,2016-05-26,1.6571412204902753
2,8,Borden,17-3280-52990,2.4,NA,NA,45.8,7.1,47.82327,-83.29694,2015,17.5,7.589,114,54.5,13,2.69,1.399,0.915,1.31,2,1.2,40,13.6,5.599,10,82,246,7.2,2015-05-14,2.7696609509091195
2,8,Brunswick,17-3275-54280,2.1,NA,NA,12.2,2.6,48.98722,-83.38942,2016,55.5,7.58,141,72.599,19.899,5.7,0.53,0.33,0.18,1.2,1.86,90,16.5,13.5,12,2,459,12,2016-05-16,2.458388675853705
2,8,Burntbush,17-5735-54944,1.5,NA,NA,1,0.8,49.59998,-79.98141,2015,132,6.86,27.8,12.8,4.12,1.169,0.345,0.205,0.16,0.2,0.66,140,3.1,13.5,8,12,318,8.4,2015-05-15,2.692611049623345
2,8,Carty,17-3736-53361,2,NA,NA,16,5.7,48.16538,-82.70049,2014,91,7.25,97.9,43.939,14.3,3.48,1.379,0.355,1.389,1.85,2.74,90,11.3,15.1,4,108,478,11.199,2014-05-14,2.544555498085392
2,8,Cree,17-3714-52934,1.5,NA,NA,10.7,3.8,47.77507,-82.70472,2015,22.3,7.74,118,59,16.3,3.87,0.75,0.405,0.14,2.35,1.12,50,14.3,6.9,64,4,507,23.8,2015-05-14,1.9624910983157775
2,8,Denyes,17-3670-52999,2.2,NA,NA,12.2,3.9,47.84019,-82.78009,2016,54.7,7.25,87,46.299,13.5,2.879,0.705,0.27,0.21,2.049,1.78,70,9.66,11,6,22,414,11.199,2016-05-12,2.4852856577363482
2,8,Dumbell,17-4935-53022,2.3,NA,NA,10,3.9,47.87667,-81.08547,2013,46,7.57,68,25.399,8.019,3.33,0.715,0.205,0.29,4.099,1.08,74,7.16,8.5,34,2,337,12.9,2013-06-04,2.2691986511578897
2,8,Duncan,17-5026-52889,2,NA,NA,40.2,7.5,47.76275,-80.95455,2014,67.2,7.15,44.7,15.8,6.059,1.379,0.855,0.215,0.12,3.35,2.359,100,4.24,7.5,28,18,317,10.1,2014-05-28,2.4798689431687926
2,8,Fortune,17-4339-53837,3,NA,NA,17.4,6.7,48.6048,-81.89708,2017,14.4,7.099,29.899,11.8,4.08,0.85,0.335,0.215,0.12,1.75,0.08,30,3.1,4.799,14,4,300,7.099,2017-05-14,2.8897076935622614
2,8,Frederick House,17-5046-53895,0.8,NA,NA,17.4,3,48.66063,-80.93786,2015,108,7.54,130,40.399,15.4,3.93,2.799,0.705,2.6,14.9,1.5,440,9.56,10.9,16,166,439,26.3,2015-05-13,1.8588605357351082
2,8,Guilfoyle,17-4019-55121,2.1,NA,NA,8,3.9,49.75797,-82.36108,2015,34.799,7.98,175,93.4,25.399,5.28,0.915,0.655,0.32,1.05,2.56,70,22.899,8.9,16,32,348,10.8,2015-05-15,2.4500087749154074
2,8,Hanson,17-3804-53044,4.5,NA,NA,11,3.4,47.87806,-82.59691,2015,37.799,7.519,89.2,42.399,13.1,2.339,0.805,0.29,0.25,2.6,2.16,30,10.4,7.799,10,64,302,7.599,2015-05-14,2.7978956481642907
2,8,Hardiman,17-4140-53137,3.1,NA,NA,12,2.3,47.97112,-82.14951,2016,25.8,6.99,59.299,31.6,8.419,1.74,0.57,0.365,0.15,2.049,0.7,60,6.459,6,26,64,355,8,2016-05-12,2.8072567178372774
2,8,Harris,17-5128-54930,1.5,NA,NA,6.1,2.4,49.59089,-80.82037,2016,112,7.24,91,51.2,13.8,3.379,0.865,0.375,0.22,1.1,1.84,140,10.4,14.9,2,50,391,12.3,2016-05-12,2.370803369943686
2,8,Horwood,17-4010-53144,3.1,NA,NA,50.7,6.4,47.96766,-82.32184,2013,63.2,7.509,82.799,35,12.6,2.6,0.83,0.365,0.22,2.85,2.24,110,8.919,10.199,22,92,349,10.699,2013-05-22,2.4607996426257843
2,8,Humestone,17-5202-54735,1.5,NA,NA,3.7,1.2,49.41618,-80.71877,2015,119,7.299,71.299,35.299,8.9,2.549,0.715,0.32,0.17,0.8,1.56,130,8.679,16.699,16,24,468,11.8,2015-05-15,2.4827727072652452
2,8,Ivanhoe,17-3788-53266,2,NA,NA,24,6.9,48.08286,-82.62678,2014,82.23,7.459,84.5,38.77,12.1,2.73,1.179,0.61,0.79,2.049,2.439,110,9.279,10.4,20,104,389,12.1,2014-05-14,2.384165133568158
2,8,Kapiskong,17-4714-53134,2,NA,NA,12.2,4.9,47.97534,-81.3826,2016,59.2,7.19,85.2,44.5,12.5,2.95,0.735,0.23,0.2,2.35,2.419,90,9.46,8.699,6,60,331,10.8,2016-05-12,2.4290484056021255
2,8,Kapuskasing,17-3563-53717,1.8,NA,NA,11,2.1,48.4837,-82.94457,2015,89.5,7.45,68.299,32,8.779,2.21,0.89,0.45,0.68,1.399,2.04,140,7.66,12.699,18,40,414,12.9,2015-05-14,2.349406031359388
2,8,Katagi,17-4271-53064,1.6,NA,NA,18,4.5,47.90867,-81.96916,2015,107,6.769,31.199,10.9,4,1.05,0.68,0.185,0.22,1.75,3.16,200,3.379,13.199,8,62,378,10.1,2015-05-13,2.5556278389877036
2,8,Kenogamissi,17-4591-53367,1.6,NA,NA,26.2,4.3,48.24057,-81.52985,2013,108,7.339,61.6,20.199,8.419,1.8,1.87,0.34,1.96,2.549,2.439,233,5.299,11.199,32,60,385,11,2013-05-22,2.4734685557413996
2,8,Kesagami,17-5547-55801,1.1,NA,NA,7.5,2.3,50.32589,-80.24009,2017,133,6.95,29.399,12.5,4.599,1.27,0.375,0.21,0.15,0.45,0.76,140,3.02,13.1,32,4,280,9.099,2017-05-29,2.5393898118809664
2,8,Larder,17-6010-53265,3,NA,NA,33.5,12.3,48.08541,-79.64223,2014,31.5,7.58,105,32.299,11,3.22,3.879,0.52,4.44,8.199,1.879,80,7.12,5.599,14,154,248,8.4,2014-05-28,2.576477299977349
2,8,Lawagamau,17-5662-55201,1.5,NA,NA,6,1.1,49.83328,-80.07989,2015,122,6.95,27.699,10.699,3.899,1.159,0.33,0.18,0.16,0.6,0.8,190,2.779,13.5,10,36,304,8.4,2015-05-15,2.6715793615197176
2,8,Little Abitibi,17-5331-54730,1,NA,NA,14,4.8,49.4068,-80.54886,2017,118,7.469,90.2,43.2,13.9,3.31,0.95,0.425,0.24,1.149,1.879,140,9.96,13.6,36,48,377,11.1,2017-05-29,2.4555969081132734
2,8,Little Kesagami,17-5521-55108,2.4,NA,NA,18,6.9,49.74674,-80.27486,2015,51.7,7.429,69.799,34.7,9.199,2.5,0.61,0.255,0.11,1.05,0.54,60,8.46,8.3,12,22,264,10.1,2015-05-15,2.4011183707973713
2,8,Little Ridley,17-3730-53082,1.5,NA,NA,7.8,2.1,47.90407,-82.69446,2015,96.2,7.299,57.7,25.399,8.22,2.029,0.72,0.255,0.32,1.5,2.12,80,6.62,14,16,30,540,10.1,2015-05-14,2.709174808594223
2,8,Lower Minnipuka,17-2953-54198,2,NA,NA,5.8,1.6,48.8965,-83.79523,2015,66.299,7.769,128,68.099,17.699,4.86,0.425,0.33,0.17,0.7,1.399,40,16.899,10.199,14,12,355,7.599,2015-05-15,2.877089273088155
2,8,Makami,17-4372-52874,1.8,NA,NA,14,2.3,47.73095,-81.84357,2015,71.2,7.08,43.6,15.9,5.44,1.26,1.06,0.255,0.6,2.299,2.68,110,4.179,8.4,12,76,316,7.799,2015-05-13,2.7850959909890167
2,8,Mattagami,17-4580-52980,1.9,NA,NA,75,8.4,47.82548,-81.54069,2017,83.9,7.33,65.799,25.1,8.82,1.879,1.58,0.3,1.57,2.7,2.68,140,6.019,9.9,10,80,343,8.5,2017-05-08,2.713135280943704
